"";"F1"
"2455";-0,282641599227989
"2456";-1,35446265531605
"2457";0,254502904233513
"2458";-1,83883089274205
"2459";-0,308316393636696
"2460";1,09819511979687
"2461";0,203703090808815
"2462";-1,28068348576469
"2463";1,1538042021889
"2464";1,18595315817829
"2465";0,930577781093926
"2466";-1,44619464847799
"2467";-0,139159065862228
"2468";1,42154687986291
"2469";1,09577441752577
"2470";-0,477515631856983
"2471";-1,11640912838868
"2472";-1,23993174714009
"2473";-2,02987248449155
"2474";1,07936083571331
"2475";0,751168281091516
"2476";1,51763684184839
"2477";-0,443951796274238
"2478";-1,06969901755902
"2479";1,72193033568128
"2480";-1,26985446972666
"2481";-1,28089279030352
"2482";1,42154687986291
"2483";-0,842830091310134
"2484";0,364788398823273
"2485";-1,11329404597157
"2486";-0,301608418233773
"2487";-0,73986614110012
"2488";-0,215830117000421
"2489";-1,79465516024059
"2490";0,0686509452451328
"2491";0,0677050578736305
"2492";0,443072684771217
"2493";-0,645213822475876
"2494";0,446954310366838
"2495";0,913268672984899
"2496";1,12613679347137
"2497";0,031850743938951
"2498";-1,31176863857284
"2499";0,465870358210517
"2500";-0,0253959466767552
"2501";0,203006036772
"2502";-0,440418051360339
"2503";1,17677783363857
"2504";2,05203950420423
"2505";-0,317210963135716
"2506";-0,811061952515873
"2507";-0,753304191951624
"2508";0,171992307186614
"2509";0,0193078134790989
"2510";-0,816011266063447
"2511";-1,10917685204677
"2512";-1,44619464847799
"2513";0,559656364235874
"2514";0,509690784319027
"2515";0,832217592853229
"2516";-0,0966007247677597
"2517";0,899293113642438
"2518";-1,92493952364645
"2519";-0,687798933543699
"2520";0,572109653124435
"2521";-0,854143566571404
"2522";-1,8005381628248
"2523";1,46830994154841
"2524";-0,95735800311081
"2525";1,39660019050777
"2526";-0,17692352241768
"2527";-1,16559318931453
"2528";1,19092286733507
"2529";-0,271291211754342
"2530";1,13242474291958
"2531";-1,52237989304331
"2532";0,762617320327756
"2533";-0,0961495694274624
"2534";0,267758104163106
"2535";-1,12470430500244
"2536";0,4372743792168
"2537";1,72193033568128
"2538";0,863032549279181
"2539";-0,304478476239656
"2540";0,912313336171086
"2541";0,881790091807435
"2542";0,812683858247903
"2543";-0,328379655176935
"2544";0,219441320994092
"2545";-0,0673786072945569
"2546";0,462297663461746
"2547";-0,72716302730569
"2548";0,887283684946486
"2549";-1,24922830759119
"2550";0,736725595497992
"2551";-1,16227106259508
"2552";-1,13793862470637
"2553";-1,76474335113747
"2554";-1,9000850966974
"2555";-0,421689962281843
"2556";0,698030552943097
"2557";-1,22666509382463
"2558";-0,632714525219528
"2559";0,456425086048426
"2560";-0,511487628681055
"2561";0,913268672984899
"2562";-0,775411073233833
"2563";-0,510968351658795
"2564";0,904191338013799
"2565";-0,932832875926716
"2566";-1,44206442529796
"2567";-0,32759549979028
"2568";-0,234448764126437
"2569";0,751162318818118
"2570";-0,429474771772135
"2571";-0,487116211623918
"2572";0,450223703082309
"2573";1,72193033568128
"2574";0,614546860227102
"2575";-0,335631728643498
"2576";0,812683858247903
"2577";0,454912796184141
"2578";-0,00364576230059331
"2579";1,20871949451882
"2580";0,507627584615466
"2581";0,947871594119061
"2582";1,07290822211723
"2583";-0,63432465065442
"2584";1,42154687986291
"2585";1,72193033568128
"2586";-1,65879332493357
"2587";-0,568191502553396
"2588";0,512141273022677
"2589";-0,141364416336836
"2590";-0,911988916304532
"2591";0,771064712848155
"2592";0,0527377298897738
"2593";1,15786122314238
"2594";-0,188787469770013
"2595";-0,515545765186858
"2596";-0,596945179390833
"2597";-0,348556534919327
"2598";-0,813811608777567
"2599";-0,970929389484257
"2600";1,72193033568128
"2601";0,0521844332932501
"2602";0,863162787820769
"2603";-1,11115433532504
"2604";-0,282365653259205
"2605";-1,59193249966457
"2606";-1,54195877248708
"2607";-1,7824947246018
"2608";-0,102027774045936
"2609";-1,95337810559111
"2610";-1,95461809856299
"2611";-1,50078256800023
"2612";-0,99844051947567
"2613";1,06338961828179
"2614";-0,601655119314515
"2615";-0,100996028466436
"2616";1,36855664206083
"2617";-0,869242902479403
"2618";0,936826147892743
"2619";1,72193033568128
"2620";0,900586751792739
"2621";0,455983942741195
"2622";0,421111172085492
"2623";2,05203950420423
"2624";-0,660814813752882
"2625";0,0631532310805418
"2626";-0,426283348647988
"2627";-0,817422232912187
"2628";-0,0951893788889056
"2629";0,960752213300836
"2630";1,32949472983543
"2631";0,371068173892037
"2632";1,42154687986291
"2633";-0,226571547858637
"2634";-0,797096530847181
"2635";0,768381571628018
"2636";1,16765375479138
"2637";-0,51254549376067
"2638";0,927686052414385
"2639";0,220744218249315
"2640";-0,356510315414438
"2641";-0,481484680819587
"2642";-0,696111334699411
"2643";0,193404228110408
"2644";1,72193033568128
"2645";1,72193033568128
"2646";0,739177346272136
"2647";-1,52380756591512
"2648";0,212812900451616
"2649";-1,7626399963775
"2650";0,521886461662154
"2651";1,1538042021889
"2652";1,72193033568128
"2653";1,42154687986291
"2654";1,12237281588463
"2655";0,64477193902609
"2656";-0,252064194410886
"2657";0,889911772625455
"2658";0,456525742051383
"2659";-1,65014932495183
"2660";0,64477193902609
"2661";0,23174163825407
"2662";0,745617292907466
"2663";-1,34509992967247
"2664";0,575207363156347
"2665";-0,653387811958061
"2666";0,0337032284936585
"2667";0,913268672984899
"2668";-0,513306510743707
"2669";0,184365964557815
"2670";0,168010910733016
"2671";0,226418349198964
"2672";0,215723379017985
"2673";1,72193033568128
"2674";-0,548712630992269
"2675";0,113633280015648
"2676";-0,190947558928999
"2677";0,768921266051033
"2678";-0,693311560737171
"2679";0,477332165499834
"2680";1,10476213794406
"2681";1,19996007726955
"2682";1,44682084881989
"2683";1,18236848666193
"2684";0,976330042958524
"2685";-0,361656223214663
"2686";-0,432942648723845
"2687";-1,59326349049089
"2688";-0,348556534919327
"2689";-0,254319218898356
"2690";-0,996862320949333
"2691";0,207856355070716
"2692";-0,375868678488071
"2693";-0,911491934785598
"2694";-0,566401807651787
"2695";-0,0979544132957598
"2696";-0,660814813752882
"2697";-0,378232203272101
"2698";0,909919322851841
"2699";0,627827570302467
"2700";1,51763684184839
"2701";-0,494512953042332
"2702";0,191046491158228
"2703";-1,41880646630746
"2704";-0,295397914141349
"2705";-1,8803619839546
"2706";0,759657142719692
"2707";-1,23548219592591
"2708";-0,509412720487873
"2709";1,15149801143021
"2710";-1,44544977352978
"2711";0,111678738154731
"2712";0,459803105885192
"2713";0,260984244265943
"2714";-0,0534335295407622
"2715";-0,232695967830751
"2716";-1,79060096973797
"2717";1,35982038641453
"2718";-0,697294968684714
"2719";0,461585900981305
"2720";-1,11947669203633
"2721";0,455711638505831
"2722";1,12613679347137
"2723";-0,503499818810558
"2724";0,547445995418263
"2725";0,125199895024401
"2726";-1,94425203221576
"2727";-0,571720070635858
"2728";1,20871949451882
"2729";-0,389542958918052
"2730";0,597228477860426
"2731";-1,05552469878475
"2732";-0,660814813752882
"2733";0,301663191806433
"2734";-0,607047943334281
"2735";-1,30633425480563
"2736";-0,592645964058531
"2737";-1,15560631258698
"2738";-1,8923683097399
"2739";-0,508976104144593
"2740";-0,911988916304532
"2741";-0,922054405546226
"2742";0,0937621993588728
"2743";-0,610229150430148
"2744";0,542413513850444
"2745";-0,348556534919327
"2746";2,05203950420423
"2747";-1,2002381450973
"2748";-0,175529015775853
"2749";-1,89243143993992
"2750";-1,54246513216047
"2751";0,918941787352444
"2752";1,42154687986291
"2753";-0,372156517078469
"2754";-0,0101448471669199
"2755";-1,36056222539224
"2756";-0,788307924280082
"2757";-1,76474335113747
"2758";-1,56177787350028
"2759";2,05203950420423
"2760";-1,27973347376736
"2761";1,72193033568128
"2762";-1,13317284646376
"2763";0,188075981761178
"2764";0,749767087292279
"2765";1,33763294558669
"2766";0,360629865063422
"2767";-0,732647136073061
"2768";-0,780251954887017
"2769";0,260455688372175
"2770";0,968334080929
"2771";0,254574403935338
"2772";2,05203950420423
"2773";-1,54246513216047
"2774";-1,6497428041677
"2775";-0,366001389589607
"2776";-0,0479399315769299
"2777";0,156953004701467
"2778";-0,445004251915522
"2779";-0,0564486637037904
"2780";-0,339476742834101
"2781";-0,964094016184814
"2782";1,15786122314238
"2783";0,699393575208381
"2784";0,762271757706311
"2785";-1,42742835281674
"2786";-1,87746442122242
"2787";-0,214014828732488
"2788";-1,57681108129391
"2789";0,794425110121194
"2790";0,755373948867666
"2791";0,592195052802751
"2792";0,928758016871761
"2793";-0,437986112861618
"2794";0,178071413543894
"2795";0,298229636793861
"2796";-1,27451550237549
"2797";1,39876907661497
"2798";0,319432897595084
"2799";-0,221283130312423
"2800";0,289330486978491
"2801";0,902291457238465
"2802";2,05203950420423
"2803";-1,00839862778716
"2804";-0,841954629387808
"2805";-0,329710495866409
"2806";-1,74076518675105
"2807";-0,223759264028716
"2808";0,711401066086003
"2809";-0,214014828732488
"2810";0,613297588436203
"2811";-0,592645964058531
"2812";0,417835831250403
"2813";0,975689729164022
"2814";-0,572076933861968
"2815";-1,57658780463564
"2816";0,254933352044208
"2817";-0,897419451877554
"2818";-0,370361623332347
"2819";1,33763294558669
"2820";0,846072822738878
"2821";0,897462531355903
"2822";-0,826478528108321
"2823";0,468075789333504
"2824";0,304898405488287
"2825";-0,509849532867581
"2826";0,86238384374605
"2827";-0,67075967287158
"2828";-0,952186262449587
"2829";1,36855664206083
"2830";-1,67903721104007
"2831";0,234187091802588
"2832";-0,508806683522984
"2833";0,186955943224661
"2834";0,465870358210517
"2835";0,947157028527767
"2836";-0,502221226182859
"2837";2,05203950420423
"2838";-0,967092686123532
"2839";0,0491748835953619
"2840";0,563415488034225
"2841";1,16018569657274
"2842";-0,669599551974916
"2843";1,36855664206083
"2844";-0,324189587209633
"2845";-1,44619464847799
"2846";0,0624994857507025
"2847";0,486090493310093
"2848";0,296626049810582
"2849";-0,0737995015725945
"2850";1,17010433251464
"2851";1,35982038641453
"2852";0,51625356407411
"2853";1,18595315817829
"2854";-0,532255368897723
"2855";1,09577441752577
"2856";1,72193033568128
"2857";1,15786122314238
"2858";-0,953145164733058
"2859";0,556643387702088
"2860";1,72193033568128
"2861";-1,16559318931453
"2862";0,323304364662826
"2863";-1,66250882037692
"2864";-0,401548100810352
"2865";-1,10568112116188
"2866";-1,89433631830965
"2867";-0,256653215107368
"2868";-1,54245188980981
"2869";2,05203950420423
"2870";1,00148582029575
"2871";0,845468339250036
"2872";-0,696941257895996
"2873";-0,737019938415538
"2874";0,958622051627571
"2875";0,314509167176818
"2876";0,0054604681716101
"2877";0,170283599008898
"2878";-1,67711449207038
"2879";-0,870536346721431
"2880";0,661245790117419
"2881";-0,378720472809032
"2882";-0,0177825039662654
"2883";-1,33471166082455
"2884";-0,400468095710032
"2885";-0,417309822611723
"2886";-0,348556534919327
"2887";-0,712165543243723
"2888";1,1538042021889
"2889";-0,0705195461259503
"2890";1,42154687986291
"2891";1,59467786762515
"2892";0,411207753915577
"2893";-1,22669078238234
"2894";1,19092286733507
"2895";2,05203950420423
"2896";-0,190946685796817
"2897";1,1538042021889
"2898";-0,163692433800488
"2899";-0,501341603243604
"2900";-1,00989643996442
"2901";-0,00349432841206972
"2902";1,72193033568128
"2903";-0,664002830394217
"2904";-1,44619464847799
"2905";-2,33007519576877
"2906";2,05203950420423
"2907";0,571607108690807
"2908";-0,891764432026589
"2909";-1,41882977856173
"2910";1,72193033568128
"2911";0,619463561665528
"2912";1,46453153378121
"2913";0,547445995418263
"2914";-1,31076950979374
"2915";1,51484556859937
"2916";1,16765375479138
"2917";0,718513266010179
"2918";0,403694703277326
"2919";1,11946579580034
"2920";-1,07832693352472
"2921";-0,0711959428772622
"2922";2,05203950420423
"2923";0,515907095939497
"2924";-1,89402279043818
"2925";-0,348556534919327
"2926";-0,273214336244683
"2927";1,51763684184839
"2928";-0,592524807240206
"2929";0,561920855047102
"2930";0,932462767582702
"2931";2,05203950420423
"2932";0,138340757165864
"2933";-0,371904005868945
"2934";-0,296848260206596
"2935";0,886992776797722
"2936";-0,397844993624776
"2937";0,580299965415926
"2938";-1,87712222443092
"2939";-0,487090351759061
"2940";-0,59478598566251
"2941";-1,54245188980981
"2942";0,390324429229122
"2943";0,913268672984899
"2944";0,241064521533449
"2945";-1,24242077223475
"2946";-0,259190484968525
"2947";0,822547627656864
"2948";-1,16559318931453
"2949";0,286584521968694
"2950";0,94646529962909
"2951";-0,538593388283271
"2952";-0,292906050516081
"2953";1,35982038641453
"2954";0,595381524489329
"2955";0,367119055407525
"2956";-1,43096718097151
"2957";-0,57971688573796
"2958";-0,587728903315154
"2959";-1,54245188980981
"2960";0,701960779932111
"2961";-0,707157802443842
"2962";-0,0206732153581486
"2963";0,0766735999977658
"2964";-0,798304914987803
"2965";-0,776583090882505
"2966";1,39660019050777
"2967";0,931520798302035
"2968";-0,808553091499649
"2969";-0,193645638881404
"2970";0,0938048153871089
"2971";0,884576919047613
"2972";-0,3541304573438
"2973";-0,730067471697413
"2974";-0,83901140388454
"2975";0,455983942741195
"2976";-0,640439418884302
"2977";1,36855664206083
"2978";0,599088878320803
"2979";0,769279477290958
"2980";0,0443295998935193
"2981";1,1538042021889
"2982";-0,842755362742341
"2983";-0,152220364060093
"2984";-0,808553091499649
"2985";0,358778802204732
"2986";0,305106405324732
"2987";1,72193033568128
"2988";-0,833229223957535
"2989";2,05203950420423
"2990";-1,89402279043818
"2991";0,623394126464905
"2992";-0,143586204020478
"2993";0,0115534801979412
"2994";-1,51923157377393
"2995";-0,816011266063447
"2996";1,39876907661497
"2997";0,435671945543797
"2998";-1,09749620992406
"2999";-0,437986112861618
"3000";0,0455462693624972
"3001";0,415571645580638
"3002";0,481535949386519
"3003";-1,52228674313223
"3004";0,0954538044176497
"3005";-1,44619464847799
"3006";-0,734620184784974
"3007";0,6473270808878
"3008";0,93095825072921
"3009";1,1538042021889
"3010";-0,29209225161847
"3011";1,15346580292695
"3012";0,605592313004188
"3013";-0,698416257835588
"3014";-1,41570973039267
"3015";-0,566237544929394
"3016";-0,837445556755781
"3017";-0,841954629387808
"3018";-1,41940172257217
"3019";0,0993010973483955
"3020";1,43332469419086
"3021";0,0516532647820364
"3022";-0,854638249629503
"3023";1,16121067937186
"3024";-0,0107313329377934
"3025";-1,06291195230284
"3026";1,45413152100657
"3027";-0,0374991741130532
"3028";0,753542210331158
"3029";-0,526413000899724
"3030";-0,181173050671159
"3031";-0,155278299918021
"3032";0,975355082061455
"3033";0,0145464328825236
"3034";-0,315651746370183
"3035";-1,52236543515301
"3036";0,299264445350832
"3037";-1,43137684644953
"3038";-1,07501181264273
"3039";1,11593983136136
"3040";-0,271316325853967
"3041";1,51763684184839
"3042";1,39660019050777
"3043";0,509690784319027
"3044";0,567888696069801
"3045";0,953244561213751
"3046";-0,246623847579357
"3047";-0,374994605899898
"3048";-0,343714338160691
"3049";0,953244561213751
"3050";-0,061166838625874
"3051";0,583628315407457
"3052";0,125575963455722
"3053";1,51484556859937
"3054";0,535267871117396
"3055";-1,44208488307402
"3056";0,132273616887116
"3057";0,226196168532205
"3058";0,529752127841488
"3059";-0,785340757210121
"3060";0,18903361073569
"3061";0,0965438930507023
"3062";0,564812893492273
"3063";-0,23413210815754
"3064";-1,89402279043818
"3065";-0,308598429591137
"3066";0,978215234802405
"3067";0,0396666418468851
"3068";-0,965192692942369
"3069";-0,808553091499649
"3070";-0,592524807240206
"3071";-1,12485209785837
"3072";-0,491096287582499
"3073";-1,50068900624529
"3074";2,05203950420423
"3075";0,373231895053643
"3076";-0,261715013051982
"3077";0,214397459147854
"3078";-1,5089789045285
"3079";-0,333520697326646
"3080";0,0474891332347963
"3081";0,50338978491107
"3082";0,446351395599837
"3083";0,467395149871605
"3084";0,645209412729553
"3085";-1,19624250744445
"3086";1,44682084881989
"3087";1,16018569657274
"3088";0,846513764478711
"3089";-0,626158148673047
"3090";-1,62751888535368
"3091";-0,716053954206802
"3092";-0,491320587175035
"3093";0,976330042958524
"3094";1,72193033568128
"3095";-1,23536028408129
"3096";-0,277837336993149
"3097";1,16018569657274
"3098";-0,0200204181641782
"3099";0,267791174819577
"3100";0,0237659634988654
"3101";-1,93437483556728
"3102";-0,996131477942229
"3103";-0,500512698903301
"3104";-0,66069298873376
"3105";0,191247151962629
"3106";0,234569888633007
"3107";-1,00232343702378
"3108";0,996746019364919
"3109";2,05203950420423
"3110";-1,03720743080982
"3111";0,893088183598352
"3112";-0,581738107238
"3113";0,312099714661875
"3114";0,0723876734479499
"3115";-1,13028966983353
"3116";-0,179554974316779
"3117";0,310832925508377
"3118";0,0470228140523029
"3119";-0,181587262385017
"3120";1,2368143139699
"3121";0,805043568336179
"3122";2,05203950420423
"3123";0,293366693523081
"3124";1,20871949451882
"3125";-0,378720472809032
"3126";0,587305330765907
"3127";1,44682084881989
"3128";-0,685524877194995
"3129";-0,810374422282109
"3130";-1,50146704474175
"3131";-1,31179597863599
"3132";0,596256637755385
"3133";1,46453153378121
"3134";0,918508750016739
"3135";-2,4275969133456
"3136";-0,526873097332744
"3137";0,114659683698179
"3138";-0,574315894275341
"3139";0,0333427368100704
"3140";-0,063785752386793
"3141";-0,884161862923528
"3142";1,1369594586616
"3143";0,938430521613237
"3144";-1,07995735804028
"3145";2,05203950420423
"3146";0,701123719219711
"3147";-1,41186926700849
"3148";-0,581667540794658
"3149";-1,8635381121004
"3150";1,10579276050587
"3151";0,468044521918529
"3152";1,51763684184839
"3153";-1,65012489103694
"3154";1,46230508603151
"3155";-0,592645964058531
"3156";-0,603722093190899
"3157";0,248093881228429
"3158";2,05203950420423
"3159";-0,411307150498142
"3160";-0,604142452094312
"3161";0,0333579976806343
"3162";-0,635855816398292
"3163";0,21790700154122
"3164";-2,33090766401223
"3165";1,72193033568128
"3166";-1,23432314476782
"3167";0,52216236671912
"3168";-0,0806143453033918
"3169";0,478091276754385
"3170";0,521025629033597
"3171";-0,0104079893714481
"3172";-0,570665859487469
"3173";-1,25065302260708
"3174";1,19092286733507
"3175";-0,283063115660172
"3176";0,391525342770434
"3177";0,73436893017627
"3178";-0,556598684237493
"3179";-1,33391409769906
"3180";0,70920929632225
"3181";0,0151296576961041
"3182";-0,0801648154507954
"3183";2,05203950420423
"3184";0,69488939563832
"3185";-0,459982580668667
"3186";-0,788784985893714
"3187";1,46230508603151
"3188";-0,49324021443349
"3189";0,319319410939385
"3190";0,310832925508377
"3191";0,0515719236361206
"3192";0,564755130274445
"3193";-0,210462251758485
"3194";1,14528926923923
"3195";0,444460400485333
"3196";2,05203950420423
"3197";0,796884399225971
"3198";0,575083563130807
"3199";1,15786122314238
"3200";1,19092286733507
"3201";0,0446419111850828
"3202";-1,549473967936
"3203";1,1369594586616
"3204";0,0723083370578937
"3205";0,794425110121194
"3206";1,72193033568128
"3207";-0,329741519089929
"3208";1,14528926923923
"3209";-0,88745488918556
"3210";-0,43759754003657
"3211";-0,396340144343516
"3212";-0,814317015804035
"3213";-0,298041152157735
"3214";-0,272422010475521
"3215";-0,85147386105611
"3216";-0,307787256613418
"3217";0,605308857479602
"3218";0,215861911271446
"3219";-0,759490700870371
"3220";0,655364913211879
"3221";0,187667013844182
"3222";0,0152436363907331
"3223";-0,336237999695303
"3224";-0,705468668331573
"3225";-0,424360928646839
"3226";0,755373948867666
"3227";-0,767832425061883
"3228";-1,77041638781478
"3229";-0,00762305391570486
"3230";-1,48159186722167
"3231";-0,203161467117255
"3232";-0,29209225161847
"3233";-0,841877065693913
"3234";-0,734673789015991
"3235";0,602149910089215
"3236";-0,264481232874646
"3237";0,0843743215660106
"3238";0,859326856706108
"3239";0,314509167176818
"3240";0,123941002715016
"3241";-0,829649571649129
"3242";0,347831756459639
"3243";-0,237492546800999
"3244";-1,2630145748521
"3245";-1,94269932531044
"3246";0,240491225022481
"3247";0,203615554529202
"3248";-0,382354577467477
"3249";0,953244561213751
"3250";0,500925585768783
"3251";0,473872367433661
"3252";-1,95483762589499
"3253";1,72193033568128
"3254";0,593329742048665
"3255";1,46453153378121
"3256";-1,0984488679794
"3257";-0,301916759271334
"3258";0,370426937127707
"3259";-0,524202369552302
"3260";-1,38672914109455
"3261";0,00292888078683442
"3262";-1,00989643996442
"3263";1,17398867547507
"3264";-1,78248167542393
"3265";0,0515017902456147
"3266";-0,307787256613418
"3267";-0,613051173317701
"3268";1,20871949451882
"3269";1,12993863063925
"3270";0,975689729164022
"3271";-0,0182811560695231
"3272";1,12237281588463
"3273";0,0748881930697111
"3274";-0,592645964058531
"3275";0,706793509300443
"3276";0,900586751792739
"3277";2,05203950420423
"3278";1,36855664206083
"3279";2,05203950420423
"3280";-0,572076933861968
"3281";-1,95461809856299
"3282";-0,592524807240206
"3283";1,72193033568128
"3284";0,175687809644175
"3285";1,12993863063925
"3286";-0,100095822057512
"3287";-0,0966007247677597
"3288";-0,128271659099088
"3289";1,72193033568128
"3290";-0,656958601873397
"3291";-1,16703428544579
"3292";2,05203950420423
"3293";1,46453153378121
"3294";0,643304527738002
"3295";0,767863871426907
"3296";2,05203950420423
"3297";-0,396340144343516
"3298";0,237832835948562
"3299";0,259563694975073
"3300";-0,881729246730526
"3301";-0,860759218647662
"3302";0,870974226853704
"3303";-1,14132016374452
"3304";-0,0120650051331405
"3305";-0,348556534919327
"3306";0,440516169872097
"3307";-0,440641922088125
"3308";-1,66338023725047
"3309";-0,134960910633491
"3310";2,05203950420423
"3311";0,0117421702021825
"3312";-0,165035132743089
"3313";0,867666922049521
"3314";-0,317210963135716
"3315";-0,540600405971244
"3316";-0,0343025921501103
"3317";-0,943563749479756
"3318";-1,20789524046109
"3319";-0,622473727169069
"3320";-0,522236239878494
"3321";0,0516532647820364
"3322";-1,24754867725646
"3323";-1,02092439315531
"3324";-0,990911647147791
"3325";0,333918699951052
"3326";-0,941588749038855
"3327";-0,235279478809368
"3328";0,568809732989085
"3329";0,521715520665927
"3330";-0,563143831903506
"3331";-0,108189241159669
"3332";-1,08914045520122
"3333";2,05203950420423
"3334";0,169922422212508
"3335";-0,297183694931119
"3336";0,807595984839487
"3337";-1,54246513216047
"3338";1,38985306496072
"3339";-1,52230160020663
"3340";-0,297183694931119
"3341";1,42154687986291
"3342";-0,752240348984058
"3343";-0,763812067359221
"3344";-0,968093863258737
"3345";-0,803299081020149
"3346";-0,909827758417082
"3347";1,35982038641453
"3348";0,509815311277326
"3349";-0,0515032654350056
"3350";0,309827004692533
"3351";-1,40521799557288
"3352";-1,80004057161549
"3353";-0,713497244763475
"3354";-1,28870157012696
"3355";-1,16559318931453
"3356";0,432002932971804
"3357";1,17677783363857
"3358";-1,05086363060403
"3359";0,668447356112113
"3360";-1,24665873628191
"3361";1,51763684184839
"3362";1,1538042021889
"3363";0,788733214429807
"3364";-0,290476913581218
"3365";0,137405376216801
"3366";0,960752213300836
"3367";-0,245560623124158
"3368";0,938430521613237
"3369";-1,27043283654142
"3370";-0,150533194510576
"3371";1,54686794239982
"3372";-0,985332499194796
"3373";-0,0156951646321212
"3374";-0,0166950748440985
"3375";0,324798830453325
"3376";0,930577781093926
"3377";-0,307335731954361
"3378";0,922830924398216
"3379";0,299264445350832
"3380";0,458393160086572
"3381";-0,00725951442566531
"3382";0,745692702832521
"3383";1,39876907661497
"3384";-0,728818825930002
"3385";-0,762413281671743
"3386";-0,0115610353869993
"3387";-0,44148667495837
"3388";-0,917673086173136
"3389";0,279206478385662
"3390";-0,838932213654414
"3391";-1,47175213856851
"3392";-0,641917812561921
"3393";-0,318491027201941
"3394";-0,474412876722006
"3395";-0,532065265571111
"3396";-0,180957396174276
"3397";0,56587466613734
"3398";0,0360648536443805
"3399";0,587103384195769
"3400";0,933175114729394
"3401";1,10579276050587
"3402";-1,53959681177204
"3403";0,690067400499878
"3404";-0,2829375874012
"3405";0,318171931885941
"3406";-1,18913119244736
"3407";0,0612867692626091
"3408";-0,0792362181759906
"3409";0,659394947484116
"3410";2,05203950420423
"3411";0,740666318016635
"3412";0,26148337153124
"3413";-0,480422222269635
"3414";-1,72437391766757
"3415";-0,76620172224977
"3416";-1,58554391523044
"3417";1,36855664206083
"3418";0,93095825072921
"3419";-0,944404812117145
"3420";0,131356789368143
"3421";-0,842858916953893
"3422";0,668447356112113
"3423";-1,54245188980981
"3424";-0,974029932693798
"3425";0,268291117023876
"3426";-1,62751888535368
"3427";1,1538042021889
"3428";-0,265845267604597
"3429";-1,1316168181718
"3430";0,93772854676696
"3431";-1,00059641835402
"3432";-0,740029565314425
"3433";0,656377551713153
"3434";-0,332380210755508
"3435";-0,672029703445427
"3436";0,508359072618606
"3437";-1,22106768790818
"3438";0,0517219674542746
"3439";0,475621674338551
"3440";0,570567758171562
"3441";0,643304527738002
"3442";-0,389320450744064
"3443";0,934743421952849
"3444";-0,45533236994621
"3445";0,742319918326994
"3446";-1,50850040938523
"3447";-0,733256511736328
"3448";-0,0208369563744145
"3449";-0,120027534833741
"3450";-1,60630476141174
"3451";-1,81754063248238
"3452";-0,262696474033896
"3453";-0,297183694931119
"3454";0,00723731745406253
"3455";0,762617320327756
"3456";-1,7824947246018
"3457";-1,44083826290175
"3458";0,913405011277923
"3459";-1,67466524594057
"3460";0,168179443191157
"3461";0,0515017902456147
"3462";0,793042559788011
"3463";0,256848534909864
"3464";0,391525342770434
"3465";0,663200697901726
"3466";1,16018569657274
"3467";-0,530835644564495
"3468";-0,211419824055668
"3469";0,863474677926096
"3470";-0,0421491699460426
"3471";0,472018139751904
"3472";-0,378498439425356
"3473";0,291793972789564
"3474";-2,29632861313721
"3475";2,05203950420423
"3476";2,05203950420423
"3477";-0,901398892805325
"3478";1,72193033568128
"3479";2,05203950420423
"3480";-1,78248167542393
"3481";-0,825400281192835
"3482";-1,81368935490182
"3483";-0,853617650932428
"3484";2,05203950420423
"3485";0,698523636817974
"3486";-0,396340144343516
"3487";-0,395836011920624
"3488";-0,0553397385835412
"3489";-0,273034540688611
"3490";-1,22036714130784
"3491";-1,41882977856173
"3492";0,927984988335932
"3493";0,563705589128348
"3494";0,41295837214292
"3495";-0,967092686123532
"3496";-1,95484375774067
"3497";1,72193033568128
"3498";-1,24922830759119
"3499";-1,08914045520122
"3500";-1,00989643996442
"3501";-0,181587262385017
"3502";0,651858342255737
"3503";1,46830994154841
"3504";0,0595091837855415
"3505";0,722852485581724
"3506";-1,30527390177952
"3507";0,787747087333644
"3508";0,109750835534899
"3509";0,411207753915577
"3510";0,846072822738878
"3511";-1,06335484765872
"3512";0,790201337719918
"3513";0,793042559788011
"3514";0,313526137461168
"3515";-0,697294968684714
"3516";0,085147024694771
"3517";0,184365964557815
"3518";1,72193033568128
"3519";0,666401229670543
"3520";-0,508976104144593
"3521";-0,408609572257236
"3522";-0,00701489136850881
"3523";-0,432942648723845
"3524";-0,405130611062704
"3525";-1,12383404867556
"3526";-1,1655486831253
"3527";-0,420833320568809
"3528";0,200496141763124
"3529";1,72193033568128
"3530";-0,396107278027319
"3531";-0,118214489333731
"3532";1,39876907661497
"3533";0,211920998099618
"3534";-0,295246622169645
"3535";1,32949472983543
"3536";1,10120958213689
"3537";-0,114216779613629
"3538";-0,337759316392872
"3539";-0,953268762958358
"3540";0,690067400499878
"3541";0,386888696022366
"3542";-0,408929953424273
"3543";-0,99380208651527
"3544";-0,0246178978487522
"3545";0,95562003026761
"3546";-0,60538383638542
"3547";1,42154687986291
"3548";-0,945593832281438
"3549";0,625728135871057
"3550";-0,85988419542971
"3551";-1,87853670301062
"3552";1,39876907661497
"3553";-0,272015065189842
"3554";0,272930176429085
"3555";-0,501372716036532
"3556";-0,796550159196104
"3557";-0,329766623878155
"3558";-0,592645964058531
"3559";-0,57418141980883
"3560";1,42154687986291
"3561";0,652433461442304
"3562";0,36041913278322
"3563";0,201612811010736
"3564";0,113633280015648
"3565";-1,13313149706391
"3566";1,14528926923923
